Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(Pa),   Alti(m)
  2020/8/8,   12:6:47,  3.893750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.760742,101376.375000,-4.276149
  2020/8/8,   12:6:57,  3.892500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.797852,101377.242188,-4.348526
  2020/8/8,    12:7:7,  3.893750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.833984,101375.828125,-4.230914
  2020/8/8,   12:7:17,  3.893750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,44.014648,101376.828125,-4.314348
  2020/8/8,   12:7:27,  3.893750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.906250,101372.593750,-3.961506
  2020/8/8,   12:7:37,  3.893750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,43.834961,101376.492188,-4.286202
  2020/8/8,   12:7:47,  3.903750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,43.811523,101373.085938,-4.002721
  2020/8/8,   12:7:57,  3.903750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,43.799805,101375.742188,-4.223877
  2020/8/8,    12:8:7,  3.903750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,43.776367,101374.750000,-4.141447
  2020/8/8,   12:8:17,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.765625,101379.257812,-4.516398
  2020/8/8,   12:8:27,  3.903750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.752930,101377.843750,-4.398787
  2020/8/8,   12:8:37,  3.903750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.753906,101383.906250,-4.903399
  2020/8/8,   12:8:47,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.790039,101381.500000,-4.703366
  2020/8/8,   12:8:57,  3.893750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.766602,101375.851562,-4.232924
  2020/8/8,    12:9:7,  3.892500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.766602,101373.445312,-4.032879
  2020/8/8,   12:9:17,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.778320,101373.031250,-3.997695
  2020/8/8,   12:9:27,  3.900000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.790039,101381.914062,-4.737543
  2020/8/8,   12:9:37,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.802734,101380.500000,-4.619935
  2020/8/8,   12:9:47,  3.902500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.814453,101375.851562,-4.232924
  2020/8/8,   12:10:4,  3.900000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.814453,101380.921875,-4.655117
  2020/8/8,  12:10:21,  3.900000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.790039,101377.679688,-4.384715
  2020/8/8,  12:10:38,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.814453,101373.859375,-4.067058
  2020/8/8,  12:10:55,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.802734,101374.031250,-4.081132
  2020/8/8,  12:11:12,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.802734,101374.031250,-4.081132
  2020/8/8,  12:11:22,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.790039,101378.679688,-4.468148
  2020/8/8,  12:11:32,  3.893750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.802734,101361.312500,-3.022544
  2020/8/8,  12:11:42,  3.893750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.850586,101375.851562,-4.232924
  2020/8/8,  12:11:52,  3.893750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.814453,101382.914062,-4.820973
  2020/8/8,   12:12:2,  3.893750,    0,       0.000000,       0.000000,       216,        65,         3,         3,         3,         0,         0,         0,         2,         0,         0,         2, 23.160000,43.802734,101377.265625,-4.350537
  2020/8/8,  12:12:12,  3.901250,    0,       0.000000,       0.000000,       294,        91,        13,         6,         6,         3,         0,         0,         5,         0,         0,         5, 23.170000,43.766602,101374.859375,-4.150494
  2020/8/8,  12:12:22,  3.901250,    0,       0.000000,       0.000000,       120,        32,         7,         3,         3,         3,         0,         0,         2,         0,         0,         2, 23.170000,43.802734,101368.210938,-3.597593
  2020/8/8,  12:12:40,  3.887500,    0,       0.000000,       0.000000,       201,        63,        21,         6,         3,         3,         0,         0,         4,         0,         0,         4, 23.180000,43.754883,101369.453125,-3.700133
  2020/8/8,  12:12:58,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.744141,101372.109375,-3.921295
  2020/8/8,  12:13:16,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.695312,101370.703125,-3.804683
  2020/8/8,  12:13:34,  3.897500,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.707031,101381.164062,-4.675221
  2020/8/8,  12:13:52,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.744141,101375.937500,-4.239961
  2020/8/8,   12:14:2,  3.893750,    0,       0.000000,       0.000000,        66,        22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.682617,101372.281250,-3.936374
  2020/8/8,  12:14:12,  3.891250,    0,       0.000000,       0.000000,        66,        22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.706055,101378.507812,-4.454075
  2020/8/8,  12:14:22,  3.892500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.708008,101377.343750,-4.356568
  2020/8/8,  12:14:32,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.708008,101368.875000,-3.651879
  2020/8/8,  12:14:42,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.671875,101370.703125,-3.804683
  2020/8/8,  12:14:52,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,43.599609,101378.031250,-4.414871
  2020/8/8,   12:15:2,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.588867,101377.867188,-4.400798
  2020/8/8,  12:15:12,  3.896250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.209999,43.565430,101379.109375,-4.504336
  2020/8/8,  12:15:22,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.552734,101375.460938,-4.200757
  2020/8/8,  12:15:32,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.209999,43.553711,101377.281250,-4.351542
  2020/8/8,  12:15:42,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.552734,101370.812500,-3.813730
  2020/8/8,  12:15:52,  3.900000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.209999,43.529297,101376.289062,-4.269113
  2020/8/8,   12:16:2,  3.900000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.209999,43.504883,101380.109375,-4.586763
  2020/8/8,  12:16:12,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.528320,101375.046875,-4.165573
  2020/8/8,  12:16:22,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.491211,101373.218750,-4.013779
  2020/8/8,  12:16:32,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.552734,101380.695312,-4.636018
  2020/8/8,  12:16:42,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.516602,101376.453125,-4.283186
  2020/8/8,  12:16:52,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.551758,101383.109375,-4.837057
  2020/8/8,   12:17:2,  3.895000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,43.527344,101376.210938,-4.263082
  2020/8/8,  12:17:12,  3.896250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,43.515625,101369.562500,-3.709181
  2020/8/8,  12:17:22,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,43.527344,101374.796875,-4.145468
  2020/8/8,  12:17:32,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.200001,43.515625,101372.804688,-3.979600
  2020/8/8,  12:17:56,  3.895000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,43.502930,101372.968750,-3.992669
  2020/8/8,  12:18:16,  3.896250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,43.455078,101375.796875,-4.228903
  2020/8/8,  12:18:36,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.405273,101382.578125,-4.792829
  2020/8/8,  12:18:56,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.393555,101382.992188,-4.827005
  2020/8/8,   12:19:6,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.416992,101381.164062,-4.675221
  2020/8/8,  12:19:16,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.357422,101380.578125,-4.625966
  2020/8/8,  12:19:26,  3.896250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.369141,101378.921875,-4.488252
  2020/8/8,  12:19:45,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.379883,101379.921875,-4.571685
  2020/8/8,   12:20:9,  3.898750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.332031,101379.093750,-4.503331
  2020/8/8,  12:20:33,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.331055,101367.968750,-3.576481
  2020/8/8,  12:20:34,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.331055,101367.968750,-3.576481
  2020/8/8,  12:20:44,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,43.306641,101374.195312,-4.095205
  2020/8/8,  12:20:54,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.307617,101374.437500,-4.115310
  2020/8/8,   12:21:4,  3.897500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.294922,101377.843750,-4.398787
  2020/8/8,  12:21:14,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.331055,101376.015625,-4.245992
  2020/8/8,  12:21:24,  3.887500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,43.318359,101377.984375,-4.410851
  2020/8/8,  12:21:34,  3.886250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,43.318359,101375.156250,-4.175625
  2020/8/8,  12:21:44,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,43.305664,101376.578125,-4.293239
  2020/8/8,  12:21:54,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.306641,101368.960938,-3.659921
  2020/8/8,   12:22:4,  3.891250,    0,       0.000000,       0.000000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.320312,101375.265625,-4.184672
  2020/8/8,  12:22:14,  3.891250,    0,       0.000000,       0.000000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.260742,101381.750000,-4.723470
  2020/8/8,  12:22:24,  3.892500,    0,       0.000000,       0.000000,        90,        22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.259766,101373.859375,-4.067058
  2020/8/8,  12:22:34,  3.886250,    0,       0.000000,       0.000000,        99,        25,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.237305,101374.515625,-4.827005
  2020/8/8,  12:22:44,  3.886250,    0,       0.000000,       0.000000,        30,        10,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.249023,101377.343750,-4.004732
  2020/8/8,  12:22:54,  3.896250,    0,       0.000000,       0.000000,        84,        28,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.224609,101374.109375,-4.557612
  2020/8/8,   12:23:4,  3.896250,    0,       0.000000,       0.000000,        60,        20,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.187500,101376.929688,-4.322390
  2020/8/8,  12:23:14,  3.896250,    0,       0.000000,       0.000000,       150,        46,         6,         3,         0,         0,         0,         0,         1,         0,         0,         1, 23.180000,43.187500,101373.687500,-4.052985
  2020/8/8,  12:23:24,  3.886250,    0,       0.000000,       0.000000,       267,        85,        16,         3,         0,         0,         0,         1,         2,         0,         1,         2, 23.180000,43.211914,101379.750000,-4.557612
  2020/8/8,  12:23:34,  3.893750,    0,       0.000000,       0.000000,      1128,       358,        91,        15,         3,         3,         6,        13,        16,         6,        13,        16, 23.180000,43.188477,101373.109375,-4.004732
  2020/8/8,  12:23:44,  3.891250,    0,       0.000000,       0.000000,       537,       171,        72,         3,         0,         0,         2,         6,         6,         2,         6,         6, 23.180000,43.165039,101378.750000,-4.474179
  2020/8/8,  12:23:54,  3.895000,    0,       0.000000,       0.000000,       288,        96,        27,         0,         0,         0,         0,         1,         1,         0,         1,         1, 23.180000,43.152344,101378.750000,-4.474179
  2020/8/8,   12:24:4,  3.886250,    0,       0.000000,       0.000000,       321,       107,        14,         0,         0,         0,         1,         1,         1,         1,         1,         1, 23.170000,43.200195,101380.335938,-4.605862
  2020/8/8,  12:24:14,  3.896250,    0,       0.000000,       0.000000,       120,        40,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.180000,43.211914,101377.929688,-4.405824
  2020/8/8,  12:24:24,  3.896250,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.223633,101376.687500,-4.302286
  2020/8/8,  12:24:34,  3.896250,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.170000,43.210938,101376.265625,-4.267102
  2020/8/8,  12:24:44,  3.883750,    0,       0.000000,       0.000000,       183,        53,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.210938,101378.679688,-4.468148
  2020/8/8,   12:25:9,  3.891250,    0,       0.000000,       0.000000,       126,        42,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.160000,43.174805,101378.265625,-4.433970
  2020/8/8,  12:25:33,  3.893750,    0,       0.000000,       0.000000,       237,        79,         6,         6,         6,         3,         0,         0,         5,         0,         0,         5, 23.150000,43.101562,101379.843750,-4.565654
  2020/8/8,  12:25:33,  3.893750,    0,       0.000000,       0.000000,       237,        79,         6,         6,         6,         3,         0,         0,         5,         0,         0,         5, 23.150000,43.101562,101379.843750,-4.565654
  2020/8/8,  12:25:57,  3.893750,    0,       0.000000,       0.000000,       165,        47,        13,         6,         6,         6,         0,         0,         5,         0,         0,         5, 23.150000,43.150391,101369.953125,-3.742355
  2020/8/8,   12:26:7,  3.895000,    0,       0.000000,       0.000000,       267,        77,        25,         9,         9,         6,         0,         0,         8,         0,         0,         8, 23.150000,43.136719,101361.625000,-3.048683
  2020/8/8,  12:26:17,  3.893750,    0,       0.000000,       0.000000,       198,        58,        17,         6,         6,         3,         1,         1,         5,         1,         1,         5, 23.150000,43.100586,101373.750000,-4.058011
  2020/8/8,  12:26:27,  3.883750,    0,       0.000000,       0.000000,        69,        23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,43.100586,101375.742188,-4.341490
  2020/8/8,  12:26:52,  3.881250,    0,       0.000000,       0.000000,        30,        10,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0, 23.090000,43.095703,101367.421875,-3.531242
  2020/8/8,   12:27:2,  3.891250,    0,       0.000000,       0.000000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,43.111328,101377.328125,-4.355563
  2020/8/8,  12:27:24,  3.891250,    0,       0.000000,       0.000000,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,43.075195,101371.671875,-3.885105
  2020/8/8,  12:27:34,  3.892500,    0,       0.000000,       0.000000,        93,        31,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,43.039062,101377.484375,-4.368631
  2020/8/8,  12:27:56,  3.891250,    0,       0.000000,       0.000000,       117,        39,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,43.026367,101372.421875,-3.878068
  2020/8/8,   12:28:6,  3.892500,    0,       0.000000,       0.000000,        96,        32,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.012695,101372.593750,-3.961506
  2020/8/8,  12:28:16,  3.893750,    0,       0.000000,       0.000000,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.026367,101370.593750,-3.795635
  2020/8/8,  12:28:26,  3.887500,    0,       0.000000,       0.000000,       132,        44,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.073242,101372.593750,-3.961506
  2020/8/8,  12:28:36,  3.886250,    0,       0.000000,       0.000000,       186,        62,        14,         0,         0,         0,         0,         1,         1,         0,         1,         1, 23.110001,43.012695,101374.554688,-4.125363
  2020/8/8,  12:28:46,  3.883750,    0,       0.000000,       0.000000,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.000977,101369.320312,-3.689075
  2020/8/8,  12:28:56,  3.881250,    0,       0.000000,       0.000000,        39,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.037109,101371.179688,-3.843889
  2020/8/8,   12:29:6,  3.881250,    0,       0.000000,       0.000000,        18,         6,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,42.990234,101372.015625,-3.913253
  2020/8/8,  12:29:16,  3.882500,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,42.990234,101377.656250,-4.382704
  2020/8/8,  12:29:26,  3.880000,    0,       0.000000,       0.000000,        27,         6,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1, 23.129999,42.990234,101376.078125,-4.252024
  2020/8/8,  12:29:36,  3.890000,    0,       0.000000,       0.000000,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.930664,101371.265625,-3.850926
  2020/8/8,  12:29:46,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.907227,101374.914062,-4.154515
  2020/8/8,  12:29:56,  3.892500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.882812,101369.265625,-3.684048
  2020/8/8,   12:30:6,  3.883750,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.150000,42.908203,101381.804688,-4.728496
  2020/8/8,  12:30:16,  3.892500,    0,       0.000000,       0.000000,        18,         6,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.882812,101372.093750,-3.920290
  2020/8/8,  12:30:26,  3.892500,    0,       0.000000,       0.000000,        18,         6,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.881836,101368.843750,-3.649868
  2020/8/8,  12:30:36,  3.892500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.894531,101371.265625,-3.850926
  2020/8/8,  12:30:46,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.894531,101367.437500,-3.532248
  2020/8/8,  12:30:56,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.139999,42.930664,101371.265625,-3.850926
  2020/8/8,   12:31:6,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,42.930664,101369.437500,-3.699128
  2020/8/8,  12:31:16,  3.890000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,42.930664,101367.609375,-3.547327
  2020/8/8,  12:31:26,  3.880000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,42.942383,101367.187500,-3.512141
  2020/8/8,  12:31:36,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,42.965820,101364.531250,-3.290971
  2020/8/8,  12:31:46,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,42.977539,101370.593750,-3.795635
  2020/8/8,  12:31:56,  3.890000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,42.990234,101362.125000,-3.090908
  2020/8/8,   12:32:6,  3.881250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,42.990234,101373.421875,-4.030869
  2020/8/8,  12:32:30,  3.877500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.012695,101372.148438,-3.924311
  2020/8/8,  12:32:40,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.120001,43.049805,101372.148438,-3.924311
  2020/8/8,   12:33:2,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.110001,43.060547,101370.320312,-3.772514
  2020/8/8,  12:33:12,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.110001,43.060547,101368.078125,-3.585529
  2020/8/8,  12:33:22,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.100000,43.072266,101366.250000,-3.433727
  2020/8/8,  12:33:32,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.100000,43.108398,101371.484375,-3.869021
  2020/8/8,  12:33:50,  3.887500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.090000,43.107422,101365.593750,-3.379440
  2020/8/8,   12:34:0,  3.887500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.090000,43.119141,101373.234375,-4.014785
  2020/8/8,  12:34:10,  3.887500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.080000,43.130859,101374.226562,-4.097216
  2020/8/8,  12:34:20,  3.888750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.090000,43.166992,101368.000000,-3.579497
  2020/8/8,  12:34:38,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.080000,43.190430,101367.718750,-3.556375
  2020/8/8,  12:34:48,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.070000,43.226562,101368.296875,-3.604630
  2020/8/8,  12:34:58,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.070000,43.226562,101363.656250,-3.217581
  2020/8/8,   12:35:8,  3.891250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.070000,43.250000,101366.062500,-3.418647
